file_name,file_path,function_name,loop_index,loop_type,start_line,end_line,has_bounds,initialization,condition,increment,estimated_iterations
DaylightingManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/DaylightingManager.cc,ComplexFenestrationLuminances,7,for_loop,7847,7849,True,iSky = 1,iSky <= 4,++iSky,unknown
DaylightingManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/DaylightingManager.cc,DayltgInterReflectedIllumComplexFenestration,2,for_loop,7998,8000,True,iSky = 1,iSky <= 4,++iSky,unknown
DaylightingManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/DaylightingManager.cc,DayltgInterReflectedIllumComplexFenestration,3,for_loop,8006,8010,True,iSky = 1,iSky <= 4,++iSky,unknown
DaylightingManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/DaylightingManager.cc,DayltgInterReflectedIllumComplexFenestration,4,for_loop,8021,8023,True,iSky = 1,iSky <= 4,++iSky,unknown
DaylightingManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/DaylightingManager.cc,DayltgDirectIllumComplexFenestration,1,for_loop,8135,8137,True,iSky = 1,iSky <= 4,++iSky,unknown
DaylightingManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/DaylightingManager.cc,DayltgDirectIllumComplexFenestration,2,for_loop,8145,8147,True,iSky = 1,iSky <= 4,++iSky,unknown
DaylightingManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/DaylightingManager.cc,DayltgDirectIllumComplexFenestration,3,for_loop,8152,8155,True,iSky = 1,iSky <= 4,++iSky,unknown
DaylightingManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/DaylightingManager.cc,DayltgInteriorMapIllum,3,for_loop,8849,8944,True,ISky = 1,ISky <= 4,++ISky,unknown
DaylightingManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/DaylightingManager.cc,DayltgInteriorMapIllum,4,for_loop,8951,8953,True,ISky = 1,ISky <= 4,++ISky,unknown
DaylightingManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/DaylightingManager.cc,DayltgInteriorMapIllum,5,for_loop,8960,8969,True,IS = 1,IS <= 2,++IS,unknown
CurveManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/CurveManager.cc,GetCurveInputData,32,for_loop,2258,2274,True,TableDataIndex = 1,TableDataIndex <= 4,++TableDataIndex,unknown
CurveManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/CurveManager.cc,SetCommonIncidentAngles,1,for_loop,6461,6463,True,k = 1,k <= 10,k++,unknown
CurveManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/CurveManager.cc,SetCommonIncidentAngles,7,for_loop,6503,6534,True,TabOpt = 1,TabOpt <= 3,TabOpt++,unknown
CurveManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/CurveManager.cc,SetCommonIncidentAngles,14,for_loop,6540,6561,True,TabOpt = 1,TabOpt <= 3,TabOpt++,unknown
CurveManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/CurveManager.cc,SetCommonIncidentAngles,19,for_loop,6567,6581,True,TabOpt = 1,TabOpt <= 3,TabOpt++,unknown
SimulationManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/SimulationManager.cc,ManageSimulation,2,for_loop,551,610,True,HourOfDay = 1,HourOfDay <= 24,++HourOfDay,unknown
SimulationManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/SimulationManager.cc,GetProjectData,4,for_loop,837,841,True,Num = 1,Num <= 12,++Num,unknown
SimulationManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/SimulationManager.cc,GetProjectData,7,for_loop,1083,1085,True,Num = 1,Num <= 6,++Num,unknown
